Estado - Sigla,Municipio,Cep,Produto,Valor de Venda,Bandeira,data,Latitude,Longitude
CE,FORTALEZA,60720-605,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.7726213,-38.5752053
CE,FORTALEZA,60843-285,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.8330047,-38.4849018
CE,FORTALEZA,60873-155,GASOLINA,4.58,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.8451561,-38.5003437
CE,FORTALEZA,60870-440,GASOLINA,4.57,IPIRANGA,2019-08-28,-3.8436925,-38.5287538
CE,FORTALEZA,60842-395,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.7758643,-38.5183147
CE,FORTALEZA,60711-495,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.8099379,-38.5764316
CE,FORTALEZA,60810-001,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-08-28,-3.7621202,-38.4958497
CE,FORTALEZA,60844-150,GASOLINA,4.578,RAIZEN,2019-08-28,-3.8244557,-38.4812784
CE,FORTALEZA,60750-022,GASOLINA,4.55,RAIZEN,2019-08-28,-3.8244019,-38.5515483
CE,FORTALEZA,60824-245,GASOLINA,4.55,BRANCA,2019-08-28,-3.8079626,-38.4914575
CE,FORTALEZA,60842-020,GASOLINA,4.55,IPIRANGA,2019-09-03,-3.8321136,-38.5025844
CE,FORTALEZA,60115-222,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7484633,-38.5158556
CE,FORTALEZA,60720-001,GASOLINA,4.59,SP,2019-09-03,-3.8849878,-38.6726547
CE,FORTALEZA,60130-241,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7520162,-38.5122432
CE,FORTALEZA,60015-290,GASOLINA,4.529,BRANCA,2019-09-02,-3.7367999,-38.5397209
CE,FORTALEZA,60140-160,GASOLINA,4.59,RAIZEN,2019-09-03,-3.7342617,-38.5021031
CE,FORTALEZA,60866-680,GASOLINA,4.55,SP,2019-09-03,-3.8285009,-38.5242528
CE,FORTALEZA,60310-000,GASOLINA,4.599,RAIZEN,2019-09-02,-3.71181,-38.5755938
CE,FORTALEZA,60120-002,GASOLINA,4.57,RAIZEN,2019-09-04,-3.7488491,-38.5140982
CE,FORTALEZA,60170-251,GASOLINA,4.57,RAIZEN,2019-09-02,-3.7366337,-38.4954103
CE,FORTALEZA,60312-060,GASOLINA,4.569,IPIRANGA,2019-09-02,-3.7193005,-38.5352071
CE,FORTALEZA,60055-172,GASOLINA,4.579,RAIZEN,2019-09-04,-3.7532591,-38.5227125
CE,FORTALEZA,60055-210,GASOLINA,4.549,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7466508,-38.525751
CE,FORTALEZA,60120-001,GASOLINA,4.49,BRANCA,2019-09-04,-3.738729,-38.5106509
CE,FORTALEZA,60060-650,GASOLINA,4.558,BRANCA,2019-09-02,-3.7237548,-38.5223407
CE,FORTALEZA,60175-395,GASOLINA,4.59,RAIZEN,2019-09-03,-3.7334773,-38.4827057
CE,FORTALEZA,60170-000,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7405549,-38.5020968
CE,FORTALEZA,60015-290,GASOLINA,4.59,RAIZEN,2019-09-02,-3.7399951,-38.5432702
CE,FORTALEZA,60140-100,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7329635,-38.5248772
CE,FORTALEZA,60040-531,GASOLINA,4.59,RAIZEN,2019-09-04,-3.7472631,-38.5340786
CE,FORTALEZA,60150-160,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7895695,-38.5585407
CE,FORTALEZA,60150-163,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7405653,-38.4869519
CE,FORTALEZA,60120-002,GASOLINA,4.59,RAIZEN,2019-09-04,-3.7437091,-38.5117301
CE,FORTALEZA,60040-531,GASOLINA,4.57,RAIZEN,2019-09-04,-3.7431527,-38.5392934
CE,FORTALEZA,60191-070,GASOLINA,4.559,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7209416,-38.5301106
CE,FORTALEZA,60000-000,GASOLINA,4.59,RAIZEN,2019-09-04,-3.733487,-38.5083844
CE,FORTALEZA,60000-000,GASOLINA,4.59,RAIZEN,2019-09-03,-3.730808,-38.5123253
CE,FORTALEZA,60176-130,GASOLINA,4.59,RAIZEN,2019-09-03,-3.7453391,-38.4719317
CE,FORTALEZA,60830-641,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7990225,-38.4823344
CE,FORTALEZA,60830-641,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8078606,-38.4812279
CE,FORTALEZA,60165-080,GASOLINA,4.57,RAIZEN,2019-09-03,-3.7260573,-38.4917583
CE,FORTALEZA,60130-240,GASOLINA,4.57,RAIZEN,2019-09-02,-3.7515237,-38.5044206
CE,FORTALEZA,60010-700,GASOLINA,4.49,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7237617,-38.5436169
CE,FORTALEZA,60130-530,GASOLINA,4.599,IPIRANGA,2019-09-04,-3.7646502,-38.5126749
CE,FORTALEZA,60310-000,GASOLINA,4.599,ALESAT,2019-09-02,-3.7199347,-38.5533253
CE,FORTALEZA,60150-162,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7414032,-38.4857304
CE,FORTALEZA,60135-102,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7428682,-38.5144805
CE,FORTALEZA,60170-251,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7350422,-38.4954924
CE,FORTALEZA,60135-102,GASOLINA,4.58,IPIRANGA,2019-09-04,-3.7470755,-38.5009944
CE,FORTALEZA,60160-090,GASOLINA,4.599,IPIRANGA,2019-09-03,-3.7268021,-38.5003246
CE,FORTALEZA,60010-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7112763,-38.5602484
CE,FORTALEZA,60170-172,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7477235,-38.5047506
CE,FORTALEZA,60035-110,GASOLINA,4.56,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7308585,-38.5356931
CE,FORTALEZA,60115-171,GASOLINA,4.489,SP,2019-09-04,-3.7404131,-38.5159172
CE,FORTALEZA,60025-062,GASOLINA,4.49,ALESAT,2019-09-04,-3.7399214,-38.5348993
CE,FORTALEZA,60120-002,GASOLINA,4.57,ALESAT,2019-09-04,-3.7524771,-38.5152924
CE,FORTALEZA,60030-051,GASOLINA,4.57,IPIRANGA,2019-09-04,-3.7223916,-38.5389207
CE,FORTALEZA,60052-071,GASOLINA,4.55,BRANCA,2019-09-04,-3.7446725,-38.5330276
CE,FORTALEZA,60055-402,GASOLINA,4.59,RAIZEN,2019-09-04,-3.7402449,-38.527738
CE,FORTALEZA,60010-470,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7248196,-38.5482392
CE,FORTALEZA,60762-120,GASOLINA,4.55,SP,2019-09-03,-3.831513,-38.5837709
CE,FORTALEZA,60040-531,GASOLINA,4.59,RAIZEN,2019-09-04,-3.7502145,-38.5305973
CE,FORTALEZA,60175-395,GASOLINA,4.559,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7361658,-38.4737318
CE,FORTALEZA,60025-001,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7357241,-38.5350654
CE,FORTALEZA,60175-650,GASOLINA,4.57,BRANCA,2019-09-03,-3.7387417,-38.4866011
CE,FORTALEZA,60762-120,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8253869,-38.5813363
CE,FORTALEZA,60120-001,GASOLINA,4.599,IPIRANGA,2019-09-04,-3.733826,-38.5091263
CE,FORTALEZA,60761-190,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8289091,-38.5271186
CE,FORTALEZA,60150-161,GASOLINA,4.599,RAIZEN,2019-09-04,-3.7352653,-38.5053515
CE,FORTALEZA,60150-162,GASOLINA,4.59,RAIZEN,2019-09-04,-3.7396454,-38.4914847
CE,FORTALEZA,60060-150,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7197033,-38.5180667
CE,FORTALEZA,60822-345,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8110546,-38.4974394
CE,FORTALEZA,60170-251,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7449384,-38.4981203
CE,FORTALEZA,60140-160,GASOLINA,4.569,BRANCA,2019-09-04,-3.7468727,-38.4829801
CE,FORTALEZA,60000-000,GASOLINA,4.569,RAIZEN,2019-09-02,-3.7180994,-38.5409724
CE,FORTALEZA,60831-270,GASOLINA,4.57,RAIZEN,2019-09-03,-3.8137594,-38.4678116
CE,FORTALEZA,60130-371,GASOLINA,4.54,SP,2019-09-04,-3.7555203,-38.5116897
CE,FORTALEZA,60873-105,GASOLINA,4.57,BRANCA,2019-09-03,-3.852504,-38.5026414
CE,FORTALEZA,60130-241,GASOLINA,4.27,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.7520271,-38.5084691
CE,FORTALEZA,60710-480,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7868776,-38.5697517
CE,FORTALEZA,60741-600,GASOLINA,4.55,RAIZEN,2019-09-03,-3.8137056,-38.558286
CE,FORTALEZA,60150-010,GASOLINA,4.59,RAIZEN,2019-09-03,-3.7244341,-38.5131669
CE,FORTALEZA,60160-230,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7350422,-38.4954924
CE,FORTALEZA,60055-172,GASOLINA,4.57,RAIZEN,2019-09-04,-3.7533984,-38.5234911
CE,FORTALEZA,60110-140,GASOLINA,4.598,IPIRANGA,2019-09-04,-3.7303839,-38.5193036
CE,FORTALEZA,60150-000,GASOLINA,4.569,RAIZEN,2019-09-04,-3.732891,-38.5177643
CE,FORTALEZA,60020-001,GASOLINA,4.569,BRANCA,2019-09-04,-3.7325108,-38.5365651
CE,FORTALEZA,60830-132,GASOLINA,4.58,IPIRANGA,2019-09-03,-3.8012786,-38.47176
CE,FORTALEZA,60763-003,GASOLINA,4.599,RAIZEN,2019-09-03,-3.8058612,-38.5956361
CE,FORTALEZA,60720-600,GASOLINA,4.579,ALESAT,2019-09-03,-3.7767168,-38.578334
CE,FORTALEZA,60125-121,GASOLINA,4.499,SP,2019-09-04,-3.7434904,-38.5067627
CE,FORTALEZA,60055-401,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7508641,-38.5258697
CE,FORTALEZA,60165-080,GASOLINA,4.57,RAIZEN,2019-09-04,-3.72743,-38.5027955
CE,FORTALEZA,60811-341,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.774599,-38.4841269
CE,FORTALEZA,60150-160,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-04,-3.7386022,-38.4945428
CE,FORTALEZA,60310-055,GASOLINA,4.598,RAIZEN,2019-09-02,-3.7201867,-38.5523628
CE,FORTALEZA,60135-100,GASOLINA,4.577,SP,2019-09-04,-3.7390828,-38.5246465
CE,FORTALEZA,60310-001,GASOLINA,4.589,SP,2019-09-02,-3.7166418,-38.5630592
CE,FORTALEZA,60711-442,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8043013,-38.572087
CE,FORTALEZA,60060-188,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.7210178,-38.5252755
CE,FORTALEZA,60761-971,GASOLINA,4.57,IPIRANGA,2019-09-03,-3.8222246,-38.5555331
CE,FORTALEZA,60055-170,GASOLINA,4.56,IPIRANGA,2019-09-04,-3.7587826,-38.5216027
CE,FORTALEZA,60135-041,GASOLINA,4.59,IPIRANGA,2019-09-04,-3.7395095,-38.5178036
CE,FORTALEZA,60115-081,GASOLINA,4.57,RAIZEN,2019-09-04,-3.7369999,-38.5156333
CE,FORTALEZA,60873-155,GASOLINA,4.58,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.8451561,-38.5003437
CE,FORTALEZA,60175-652,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-03,-3.746769,-38.4925155
CE,FORTALEZA,60050-130,GASOLINA,4.57,RAIZEN,2019-09-04,-3.74288,-38.5313906
CE,FORTALEZA,60115-281,GASOLINA,4.57,RAIZEN,2019-09-04,-3.7373127,-38.5112114
CE,FORTALEZA,60140-032,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-02,-3.738052,-38.5140505
CE,FORTALEZA,60824-245,GASOLINA,4.55,BRANCA,2019-09-03,-3.8079626,-38.4914575
CE,FORTALEZA,60520-380,GASOLINA,4.57,IPIRANGA,2019-09-09,-3.7653478,-38.5795156
CE,FORTALEZA,60356-000,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-11,-3.736703,-38.5758615
CE,FORTALEZA,60020-292,GASOLINA,4.558,IPIRANGA,2019-09-10,-3.7526366,-38.5559312
CE,FORTALEZA,60533-670,GASOLINA,4.559,SP,2019-09-09,-3.7725434,-38.5998456
CE,FORTALEZA,60450-000,GASOLINA,4.57,RAIZEN,2019-09-10,-3.7400865,-38.5703556
CE,FORTALEZA,60410-410,GASOLINA,4.559,RAIZEN,2019-09-10,-3.7639739,-38.5605639
CE,FORTALEZA,60455-410,GASOLINA,4.57,ALESAT,2019-09-09,-3.7398224,-38.5660028
CE,FORTALEZA,60442-801,GASOLINA,4.529,BRANCA,2019-09-11,-3.7574294,-38.5625473
CE,FORTALEZA,60712-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.8068183,-38.5633377
CE,FORTALEZA,60545-100,GASOLINA,4.59,RAIZEN,2019-09-09,-3.7658896,-38.5850689
CE,FORTALEZA,60335-480,GASOLINA,4.599,IPIRANGA,2019-09-09,-3.7190493,-38.5692789
CE,FORTALEZA,60130-241,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7520162,-38.5122432
CE,FORTALEZA,60542-122,GASOLINA,4.55,RAIZEN,2019-09-09,-3.7878855,-38.5886147
CE,FORTALEZA,60015-290,GASOLINA,4.529,BRANCA,2019-09-09,-3.7367999,-38.5397209
CE,FORTALEZA,60140-160,GASOLINA,4.59,RAIZEN,2019-09-10,-3.7342617,-38.5021031
CE,FORTALEZA,60714-012,GASOLINA,4.559,PETROBRAS DISTRIBUIDORA S.A.,2019-09-11,-3.7174327,-38.5607327
CE,FORTALEZA,60540-440,GASOLINA,4.59,SP,2019-09-09,-3.7849635,-38.6210281
CE,FORTALEZA,60326-500,GASOLINA,4.599,RAIZEN,2019-09-09,-3.7251241,-38.5561538
CE,FORTALEZA,60541-490,GASOLINA,4.579,RAIZEN,2019-09-09,-3.7756038,-38.6100353
CE,FORTALEZA,60541-420,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7765587,-38.609072
CE,FORTALEZA,60545-255,GASOLINA,4.57,RAIZEN,2019-09-12,-3.786213,-38.6005159
CE,FORTALEZA,60510-290,GASOLINA,4.57,BRANCA,2019-09-09,-3.7601215,-38.5883379
CE,FORTALEZA,60525-632,GASOLINA,4.55,BRANCA,2019-09-09,-3.7743893,-38.5900115
CE,FORTALEZA,60866-680,GASOLINA,4.55,SP,2019-09-10,-3.8285009,-38.5242528
CE,FORTALEZA,60410-001,GASOLINA,4.559,IPIRANGA,2019-09-10,-3.7620997,-38.5487536
CE,FORTALEZA,60356-000,GASOLINA,4.59,RAIZEN,2019-09-11,-3.737538,-38.5827124
CE,FORTALEZA,60310-000,GASOLINA,4.599,RAIZEN,2019-09-09,-3.71181,-38.5755938
CE,FORTALEZA,60525-190,GASOLINA,4.57,ALESAT,2019-09-09,-3.756806,-38.5846639
CE,FORTALEZA,60341-641,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7162261,-38.5906208
CE,FORTALEZA,60540-440,GASOLINA,4.57,ALESAT,2019-09-09,-3.7923906,-38.5974407
CE,FORTALEZA,60120-002,GASOLINA,4.57,RAIZEN,2019-09-11,-3.7488491,-38.5140982
CE,FORTALEZA,60170-251,GASOLINA,4.57,RAIZEN,2019-09-09,-3.7366337,-38.4954103
CE,FORTALEZA,60420-775,GASOLINA,4.55,RAIZEN,2019-09-10,-3.7681726,-38.5548797
CE,FORTALEZA,60312-060,GASOLINA,4.569,IPIRANGA,2019-09-09,-3.7193005,-38.5352071
CE,FORTALEZA,60410-000,GASOLINA,4.55,ALESAT,2019-09-10,-3.7616019,-38.5473976
CE,FORTALEZA,60055-172,GASOLINA,4.579,RAIZEN,2019-09-11,-3.7532591,-38.5227125
CE,FORTALEZA,60055-210,GASOLINA,4.549,PETROBRAS DISTRIBUIDORA S.A.,2019-09-11,-3.7466508,-38.525751
CE,FORTALEZA,60533-590,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.770139,-38.6069366
CE,FORTALEZA,60120-001,GASOLINA,4.49,BRANCA,2019-09-11,-3.738729,-38.5106509
CE,FORTALEZA,60541-550,GASOLINA,4.52,BRANCA,2019-09-12,-3.7790202,-38.5904953
CE,FORTALEZA,60060-650,GASOLINA,4.558,BRANCA,2019-09-09,-3.7237548,-38.5223407
CE,FORTALEZA,60175-395,GASOLINA,4.59,RAIZEN,2019-09-10,-3.7334773,-38.4827057
CE,FORTALEZA,60425-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.75597,-38.5445627
CE,FORTALEZA,60710-001,GASOLINA,4.529,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7961252,-38.5735444
CE,FORTALEZA,60411-260,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7575135,-38.5347351
CE,FORTALEZA,60191-070,GASOLINA,4.57,RAIZEN,2019-09-09,-3.724949,-38.5567759
CE,FORTALEZA,60416-220,GASOLINA,4.57,BRANCA,2019-09-11,-3.7470274,-38.558191
CE,FORTALEZA,60521-085,GASOLINA,4.53,RAIZEN,2019-09-09,-3.7575008,-38.5869317
CE,FORTALEZA,60355-570,GASOLINA,4.53,IPIRANGA,2019-09-12,-3.7339853,-38.5866875
CE,FORTALEZA,60356-001,GASOLINA,4.599,RAIZEN,2019-09-09,-3.7386775,-38.5896241
CE,FORTALEZA,60442-021,GASOLINA,4.558,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7483352,-38.5516195
CE,FORTALEZA,60710-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.8271901,-38.5827628
CE,FORTALEZA,60410-424,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7548974,-38.5429612
CE,FORTALEZA,60350-550,GASOLINA,4.57,BRANCA,2019-09-09,-3.7265977,-38.5652844
CE,FORTALEZA,60435-480,GASOLINA,4.52,BRANCA,2019-09-10,-3.7719291,-38.5596775
CE,FORTALEZA,60525-190,GASOLINA,4.549,BRANCA,2019-09-09,-3.7657097,-38.5896475
CE,FORTALEZA,60425-682,GASOLINA,4.569,SP,2019-09-11,-3.7720592,-38.5645774
CE,FORTALEZA,60420-040,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7692452,-38.557199
CE,FORTALEZA,60720-000,GASOLINA,4.559,IPIRANGA,2019-09-09,-3.7766465,-38.5698736
CE,FORTALEZA,60347-020,GASOLINA,4.49,SP,2019-09-09,-3.7251374,-38.6005889
CE,FORTALEZA,60510-290,GASOLINA,4.598,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7598014,-38.5893832
CE,FORTALEZA,60540-379,GASOLINA,4.57,BRANCA,2019-09-09,-3.7944233,-38.5952415
CE,FORTALEZA,60410-411,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.786565,-38.5521849
CE,FORTALEZA,60410-411,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-12,-3.7885685,-38.559386
CE,FORTALEZA,60341-630,GASOLINA,4.599,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.70617,-38.5936999
CE,FORTALEZA,60020-181,GASOLINA,4.59,RAIZEN,2019-09-11,-3.7461905,-38.5461249
CE,FORTALEZA,60710-001,GASOLINA,4.579,IPIRANGA,2019-09-10,-3.785304,-38.571347
CE,FORTALEZA,60720-000,GASOLINA,4.52,BRANCA,2019-09-09,-3.7817796,-38.5791423
CE,FORTALEZA,60415-540,GASOLINA,4.57,PETROBRAS DISTRIBUIDORA S.A.,2019-09-11,-3.7472254,-38.5431318
CE,FORTALEZA,60410-691,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7544696,-38.5358842
CE,FORTALEZA,60710-000,GASOLINA,4.529,RAIZEN,2019-09-10,-3.7790533,-38.5669615
CE,FORTALEZA,60541-490,GASOLINA,4.57,SP,2019-09-12,-3.7782783,-38.5992784
CE,FORTALEZA,60541-420,GASOLINA,4.53,RAIZEN,2019-09-12,-3.7819795,-38.5897512
CE,FORTALEZA,60356-000,GASOLINA,4.59,RAIZEN,2019-09-11,-3.7370134,-38.5776254
CE,FORTALEZA,60430-232,GASOLINA,4.59,RAIZEN,2019-09-09,-3.753157,-38.5595781
CE,FORTALEZA,60410-411,GASOLINA,4.549,ALESAT,2019-09-10,-3.7418237,-38.5489537
CE,FORTALEZA,60541-420,GASOLINA,4.53,SP,2019-09-12,-3.7802686,-38.594396
CE,FORTALEZA,60455-411,GASOLINA,4.65,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7378588,-38.5505118
CE,FORTALEZA,60455-410,GASOLINA,4.57,RAIZEN,2019-09-09,-3.7400593,-38.5577834
CE,FORTALEZA,60710-480,GASOLINA,4.579,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.7868776,-38.5697517
CE,FORTALEZA,60440-160,GASOLINA,4.599,SP,2019-09-09,-3.7639,-38.5695349
CE,FORTALEZA,60410-001,GASOLINA,4.599,SP,2019-09-10,-3.7644843,-38.5508195
CE,FORTALEZA,60540-442,GASOLINA,4.589,SP,2019-09-09,-3.783955,-38.6259074
CE,FORTALEZA,60410-691,GASOLINA,4.57,RAIZEN,2019-09-10,-3.7655748,-38.5396594
CE,FORTALEZA,60351-695,GASOLINA,4.53,RAIZEN,2019-09-11,-3.7404601,-38.5970462
CE,FORTALEZA,60545-238,GASOLINA,4.57,RAIZEN,2019-09-09,-3.7817343,-38.6105697
CE,FORTALEZA,60420-432,GASOLINA,4.55,BRANCA,2019-09-10,-3.7625926,-38.5496614
CE,FORTALEZA,60360-590,GASOLINA,4.59,PETROBRAS DISTRIBUIDORA S.A.,2019-09-09,-3.7461713,-38.5876414
CE,FORTALEZA,60533-620,GASOLINA,4.589,IPIRANGA,2019-09-09,-3.7637168,-38.6046859
CE,FORTALEZA,60711-442,GASOLINA,4.577,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.8043013,-38.572087
CE,FORTALEZA,60440-131,GASOLINA,4.578,IPIRANGA,2019-09-11,-3.7593193,-38.5708282
CE,FORTALEZA,60541-705,GASOLINA,4.53,PETROBRAS DISTRIBUIDORA S.A.,2019-09-12,-3.7797476,-38.5939654
CE,FORTALEZA,60425-681,GASOLINA,4.59,IPIRANGA,2019-09-11,-3.7552097,-38.5542862
CE,FORTALEZA,60525-580,GASOLINA,4.597,RAIZEN,2019-09-09,-3.772212,-38.5920499
CE,FORTALEZA,60361-010,GASOLINA,4.53,BRANCA,2019-09-11,-3.7398457,-38.597076
CE,FORTALEZA,60544-311,GASOLINA,4.59,RAIZEN,2019-09-09,-3.7979318,-38.6139832
CE,FORTALEZA,60336-030,GASOLINA,4.55,RAIZEN,2019-09-09,-3.7184156,-38.5752588
CE,FORTALEZA,60540-440,GASOLINA,4.57,RAIZEN,2019-09-09,-3.7895734,-38.6066477
CE,FORTALEZA,60711-495,GASOLINA,4.52,PETROBRAS DISTRIBUIDORA S.A.,2019-09-10,-3.8099379,-38.5764316
CE,FORTALEZA,60440-093,GASOLINA,4.55,RAIZEN,2019-09-11,-3.7602831,-38.5665726
CE,FORTALEZA,60347-112,GASOLINA,4.59,RAIZEN,2019-09-09,-3.7102945,-38.5925156
CE,FORTALEZA,60765-005,GASOLINA,4.579,RAIZEN,2019-09-16,-3.8357564,-38.5852067
CE,FORTALEZA,60720-001,GASOLINA,4.55,IPIRANGA,2019-09-19,-3.813689,-38.6136964
CE,FORTALEZA,60860-000,GASOLINA,4.53,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.8024909,-38.522597
CE,FORTALEZA,60761-190,GASOLINA,4.579,SP,2019-09-18,-3.8186916,-38.5681312
CE,FORTALEZA,60830-641,GASOLINA,4.67,RAIZEN,2019-09-18,-3.795425,-38.4829266
CE,FORTALEZA,60842-020,GASOLINA,4.453,IPIRANGA,2019-09-18,-3.8321136,-38.5025844
CE,FORTALEZA,60864-190,GASOLINA,4.53,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.818299,-38.4993979
CE,FORTALEZA,60712-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-16,-3.8068183,-38.5633377
CE,FORTALEZA,60811-340,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-18,-3.7580469,-38.4887416
CE,FORTALEZA,60823-000,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.7876581,-38.5064007
CE,FORTALEZA,60325-000,GASOLINA,4.57,SP,2019-09-16,-3.7308074,-38.544732
CE,FORTALEZA,60822-130,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-17,-3.7970988,-38.5021132
CE,FORTALEZA,60720-001,GASOLINA,4.55,SP,2019-09-19,-3.8849878,-38.6726547
CE,FORTALEZA,60830-680,GASOLINA,4.67,IPIRANGA,2019-09-18,-3.8154719,-38.4839233
CE,FORTALEZA,60130-241,GASOLINA,4.69,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.7520162,-38.5122432
CE,FORTALEZA,60834-230,GASOLINA,4.699,IPIRANGA,2019-09-18,-3.7933105,-38.6020178
CE,FORTALEZA,60866-680,GASOLINA,4.499,SP,2019-09-18,-3.8285009,-38.5242528
CE,FORTALEZA,60730-000,GASOLINA,4.55,PETROBRAS DISTRIBUIDORA S.A.,2019-09-19,-3.8157016,-38.6018983
CE,FORTALEZA,60325-004,GASOLINA,4.56,BRANCA,2019-09-16,-3.7361782,-38.5678858
CE,FORTALEZA,60730-190,GASOLINA,4.55,SP,2019-09-19,-3.8117804,-38.6001223
CE,FORTALEZA,60310-000,GASOLINA,4.679,RAIZEN,2019-09-16,-3.71181,-38.5755938
CE,FORTALEZA,60866-681,GASOLINA,4.53,SP,2019-09-18,-3.8332315,-38.5239401
